loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,num_credit_lines,num_late_payments,has_mortgage,home_ownership,loan_purpose,state_region,monthly_obligations,loan_outcome
E28B64860B8F,36,27600.0,0.0,716,31100.0,60,0.132,5.0,0,1,Own,Education,West,685.47,0
CFC9929CC321,36,35900.0,0.0,724,43600.0,60,0.186,3.0,1,0,Own,Home Improvement,Midwest,2758.74,0
66D8C4A097BC,47,55200.0,,646,51000.0,24,0.091,6.0,0,1,Mortgage,Home Improvement,Southwest,4.35,0
7313FBDD744F,36,87000.0,13.1,674,33800.0,60,0.143,7.0,0,0,Mortgage,Home Improvement,Southwest,202.82,0
69E2A1947602,18,49900.0,,639,55300.0,60,0.22,4.0,0,0,Rent,Home Improvement,Southwest,410.24,1
314288015119,39,55200.0,13.6,767,51400.0,36,0.177,,1,0,Own,Home Improvement,Southeast,1524.21,0
77AFC2DF8B04,29,75900.0,6.1,611,117800.0,60,0.24,7.0,1,1,Mortgage,Debt Consolidation,Southwest,1943.61,1
EAE4C9E1A2C6,48,315900.0,13.1,590,86500.0,24,0.078,5.0,4,1,Mortgage,Business,Southeast,2652.22,1
5153501342BE,52,39400.0,11.9,850,81700.0,60,0.258,1.0,3,1,Mortgage,Home Improvement,West,1911.27,2
2A0F79D5EC54,18,40900.0,17.8,554,112600.0,12,0.344,5.0,0,0,Own,Debt Consolidation,Southeast,1743.41,2
456A5D28A67F,33,51100.0,8.8,716,43900.0,60,0.165,8.0,0,0,Mortgage,Debt Consolidation,Southwest,1626.94,1
3A1CB3CBDDDB,46,78700.0,0.0,630,91700.0,36,0.238,5.0,0,0,Mortgage,Home Improvement,Southwest,1026.97,0
47CADCF98192,25,217300.0,26.3,796,265700.0,60,0.401,8.0,0,1,Rent,Home Improvement,Northeast,2374.95,0
89479FCD5824,51,51000.0,10.8,581,18900.0,36,0.29,5.0,0,0,Rent,Education,Northeast,1671.23,1
88D9B8F643B8,55,73500.0,11.2,699,47600.0,36,0.118,6.0,0,0,Own,Debt Consolidation,West,731.96,0
23E053AA42E7,40,16500.0,8.9,709,107900.0,36,0.307,4.0,6,1,Rent,Debt Consolidation,Southwest,1255.43,2
3BD0CC07BFB3,33,56100.0,21.2,772,73800.0,36,0.161,2.0,2,1,Rent,Home Improvement,Midwest,2625.01,0
FEFDD94B39D1,18,53800.0,0.2,648,79700.0,60,0.169,6.0,0,0,Own,Home Improvement,Southeast,519.78,0
B95D9B4DE945,52,94900.0,0.0,834,33500.0,60,0.119,4.0,0,0,Rent,Home Improvement,West,1170.46,0
320D2142E9AC,66,40800.0,4.4,719,55600.0,60,0.484,3.0,0,0,Mortgage,Home Improvement,West,1158.81,1
1655D82EDC50,64,27700.0,13.1,774,48300.0,24,0.253,5.0,3,0,Rent,Debt Consolidation,West,0.0,2
51F658C15B87,40,61500.0,,778,43600.0,60,0.094,7.0,0,0,Mortgage,Home Improvement,Southwest,1986.22,0
8D35BD28909A,29,23000.0,3.9,682,42700.0,24,0.447,6.0,0,1,Mortgage,Debt Consolidation,Midwest,2072.57,2
6521DEA5669C,52,34800.0,1.1,649,15600.0,60,0.186,9.0,0,1,Rent,Debt Consolidation,West,1335.31,1
D0A934F27767,40,55800.0,,606,117500.0,36,0.315,1.0,1,0,Rent,Other,Midwest,3053.74,2
05FC4CD32CA9,48,15000.0,12.9,696,76400.0,48,0.173,5.0,3,0,Mortgage,Other,Southeast,1026.91,2
ADA071D70B57,46,47100.0,,610,25700.0,60,0.093,6.0,2,0,Mortgage,Education,West,912.65,0
024BE2497E15,43,129200.0,,696,93300.0,60,0.207,8.0,1,0,Mortgage,Other,Northeast,1749.61,0
32794DD94A1E,54,22300.0,9.4,772,23300.0,60,0.167,5.0,1,1,Mortgage,Debt Consolidation,West,731.21,0
75F982ED78C5,55,37200.0,16.0,637,60200.0,12,0.441,3.0,1,1,Own,Education,Northeast,1392.04,2
96EA17E193B4,36,74900.0,3.5,539,62100.0,36,0.1,6.0,1,1,Mortgage,Debt Consolidation,Midwest,124.85,1
EBA147DC4C19,31,84800.0,18.0,660,59100.0,24,0.252,8.0,1,1,Mortgage,Debt Consolidation,West,3339.06,1
5FDAD4ABDB44,18,55900.0,13.5,654,90700.0,24,0.193,5.0,0,1,Own,Debt Consolidation,Southwest,200.31,1
F8F6B10614C7,38,48900.0,20.3,704,95000.0,60,0.334,6.0,4,0,Mortgage,Debt Consolidation,Northeast,890.95,2
F4FC3196E2B9,29,134500.0,17.5,685,37100.0,60,0.217,8.0,4,1,Rent,Other,Northeast,1426.06,1
AD5945FDA143,47,60900.0,0.0,681,130000.0,60,0.274,6.0,2,0,Mortgage,Debt Consolidation,Midwest,355.05,1
5DFDE33D9000,38,30300.0,5.4,715,53700.0,36,0.181,4.0,0,1,Rent,Home Improvement,Northeast,2008.35,2
E5F51A03D16E,39,57900.0,0.0,717,31200.0,24,0.28,2.0,3,0,Rent,Home Improvement,Southeast,506.41,1
662FAC3DFB8B,52,50300.0,0.0,741,56000.0,48,0.133,6.0,0,1,Own,Debt Consolidation,Southeast,1515.97,0
7F32BBE5173E,47,42600.0,2.1,615,40600.0,24,0.164,4.0,5,1,Mortgage,Education,Northeast,2096.2,2
11E3689BBC66,41,21500.0,20.7,636,39300.0,24,0.153,4.0,0,1,Rent,Debt Consolidation,Northeast,1318.48,2
1BF9BEEBE56C,62,54000.0,9.8,618,52700.0,24,0.345,8.0,0,0,Mortgage,Debt Consolidation,Southeast,1155.99,0
882653513DED,51,74600.0,13.5,726,42000.0,60,0.314,5.0,0,0,Mortgage,Debt Consolidation,Northeast,1974.51,0
7047AD772E25,37,81900.0,6.0,611,40100.0,60,0.119,5.0,0,0,Rent,Debt Consolidation,Northeast,3142.89,1
F572B5198AEA,38,54500.0,7.4,654,38800.0,24,0.096,4.0,0,1,Mortgage,Other,Southwest,1179.51,1
2668A64ED1A7,51,55200.0,15.3,850,31900.0,24,0.301,5.0,5,0,Mortgage,Debt Consolidation,Southeast,1322.24,1
A7B6C8C3D267,44,39800.0,8.6,724,99200.0,48,0.271,3.0,7,1,Mortgage,Debt Consolidation,West,1840.87,2
4E274F3EF670,29,92300.0,8.2,713,61100.0,36,0.258,7.0,1,1,Mortgage,Education,Southwest,2910.78,1
2E4C1D904C18,53,28200.0,,611,39600.0,24,0.248,,2,1,Rent,Home Improvement,Southwest,3614.85,1
B5546C4BA28C,57,40700.0,,773,70400.0,24,0.144,3.0,0,1,Own,Education,West,2006.96,2
4043B5908C89,56,34800.0,11.4,653,108900.0,36,0.088,5.0,1,1,Mortgage,Business,Northeast,2584.39,2
4F0A308A6086,61,50900.0,11.8,784,50900.0,36,0.288,4.0,2,0,Own,Debt Consolidation,West,1510.15,1
ABC80573BB21,67,111500.0,0.0,647,114400.0,60,0.345,4.0,0,0,Rent,Debt Consolidation,West,2505.93,1
A0EA0E31B9BD,63,28200.0,1.1,538,43800.0,60,0.31,,1,1,Own,Other,Southeast,788.53,2
52CE77FE34B7,46,63200.0,4.7,635,68500.0,36,0.415,6.0,2,0,Own,Business,Southeast,1255.87,1
17DC4EEDD4D1,39,63900.0,6.1,655,50400.0,60,0.457,4.0,2,0,Rent,Debt Consolidation,Midwest,2361.38,2
37EE593FE32A,20,31900.0,13.9,637,39300.0,12,0.303,5.0,0,0,Own,Business,Southwest,1648.96,2
54714D68CE25,42,48700.0,2.6,734,81400.0,60,0.126,7.0,0,0,Rent,Home Improvement,Southeast,1529.05,1
9B16B988CC4F,48,33100.0,2.5,823,43900.0,60,0.217,6.0,2,1,Mortgage,Education,Southwest,971.94,0
A6858FF9950B,43,57300.0,15.0,496,37700.0,60,0.151,6.0,0,0,Rent,Business,Midwest,1899.09,2
9319DA346BC9,19,50800.0,17.6,602,53900.0,60,0.126,,0,0,Mortgage,Debt Consolidation,Northeast,961.31,0
96BC2E57AD27,39,124000.0,17.9,720,60100.0,60,0.412,4.0,0,0,Mortgage,Home Improvement,Southwest,3490.48,0
84F005E2D067,50,35600.0,1.0,581,63300.0,24,0.155,4.0,1,1,Mortgage,Business,West,1272.43,2
8388EF5C86F6,30,49300.0,2.6,774,22800.0,60,0.427,5.0,3,0,Mortgage,Home Improvement,West,2194.01,1
FBE060CDCA81,44,44100.0,0.0,588,71100.0,24,0.107,5.0,2,1,Rent,Home Improvement,Southwest,2211.93,2
8C34D68B9FBD,47,114300.0,0.0,704,113200.0,60,0.302,5.0,0,0,Own,Business,West,2080.22,1
BB2ED595CA6F,55,41300.0,0.0,573,67700.0,36,0.299,,4,1,Rent,Debt Consolidation,Midwest,1479.61,2
0676BD0E1AF3,63,33200.0,4.7,698,28900.0,60,0.161,2.0,8,0,Rent,Home Improvement,Midwest,627.25,1
1A51A0812B82,37,35400.0,11.6,513,41600.0,60,0.243,5.0,7,1,Mortgage,Home Improvement,West,184.12,2
EC244F45B832,44,35000.0,16.6,630,56900.0,36,0.23,3.0,1,0,Own,Home Improvement,Midwest,2255.99,2
B1A7BC1051AB,45,39400.0,9.1,657,29400.0,60,0.105,4.0,0,1,Own,Debt Consolidation,Southeast,985.27,0
B027B891F973,50,33800.0,21.4,754,24700.0,60,0.176,8.0,1,0,Rent,Debt Consolidation,Midwest,2069.51,0
917D6B385714,48,54600.0,2.7,757,54300.0,60,0.2,4.0,0,1,Mortgage,Home Improvement,Midwest,2501.03,0
0806C44F3603,59,26500.0,20.8,676,41400.0,24,0.26,,2,1,Mortgage,Debt Consolidation,West,1935.05,2
0C115411852B,18,74400.0,3.2,758,92500.0,36,0.297,7.0,9,1,Own,Home Improvement,Northeast,2007.38,0
F09F0384E711,47,55400.0,13.8,615,61200.0,48,0.156,4.0,2,1,Rent,Other,Midwest,1507.73,0
DF093E178E36,48,132200.0,11.7,775,25800.0,60,0.347,3.0,0,0,Mortgage,Debt Consolidation,Midwest,1111.02,0
ACE750C1AB69,39,70000.0,19.4,763,48300.0,36,0.249,3.0,8,1,Own,Home Improvement,Southwest,2301.63,1
2DA9F0730DEA,18,66300.0,,700,77700.0,48,0.149,1.0,0,0,Own,Education,West,1129.16,0
673F3B7BBC59,41,163600.0,1.9,742,60200.0,36,0.102,4.0,0,0,Mortgage,Debt Consolidation,West,1179.66,0
072E3DB37E3E,33,68800.0,0.0,626,73900.0,60,0.096,4.0,5,0,Own,Other,Northeast,1488.76,2
94FDA18C4BF0,62,48100.0,,680,31000.0,60,0.21,6.0,3,0,Own,Education,Southwest,1288.47,1
3C9357FE8E60,47,33600.0,13.1,769,39500.0,24,0.222,3.0,1,0,Mortgage,Home Improvement,Southwest,2204.1,0
A12BB812EAF7,32,120500.0,9.9,691,90500.0,60,0.12,6.0,0,1,Rent,Debt Consolidation,Southeast,2175.03,0
FC84B5CBAC9F,18,31100.0,33.3,649,106800.0,36,0.166,6.0,1,0,Mortgage,Debt Consolidation,Midwest,671.94,2
0FCA598DFD65,49,28900.0,14.3,694,35700.0,48,0.296,5.0,6,0,Mortgage,Home Improvement,West,1980.05,2
53FB1A184C02,50,29000.0,14.3,515,51300.0,24,0.242,2.0,0,1,Rent,Debt Consolidation,Northeast,1830.0,2
E5C0DABF1976,39,35800.0,0.0,711,34600.0,12,0.23,4.0,2,1,Mortgage,Business,Southeast,1089.23,1
43A3A1243E09,49,55500.0,5.6,578,32800.0,36,0.178,3.0,0,0,Own,Business,West,2488.3,2
CC227CB58F8F,38,46900.0,13.8,544,41500.0,60,0.082,2.0,4,1,Mortgage,Debt Consolidation,Southeast,1107.43,2
F0979A720F8C,55,72300.0,12.5,661,49700.0,60,0.179,5.0,3,1,Own,Debt Consolidation,West,710.48,1
04B62EC33619,54,29700.0,10.5,756,34300.0,36,0.327,4.0,0,1,Own,Debt Consolidation,Southeast,1516.3,0
B62F7D8A9372,22,33500.0,20.1,641,48200.0,60,0.212,3.0,2,1,Rent,Debt Consolidation,Northeast,1746.28,1
4B36D46FB54A,25,59000.0,4.6,687,47500.0,36,0.154,5.0,1,0,Rent,Education,Northeast,1264.08,0
D3CC37D91814,66,31900.0,13.4,718,22100.0,36,0.229,6.0,0,1,Own,Business,Midwest,1990.12,1
C0E62DC4006B,53,25600.0,4.8,687,34700.0,60,0.146,4.0,0,0,Rent,Debt Consolidation,Southeast,949.14,1
0E1C07549FA1,27,23400.0,32.7,703,55500.0,24,0.293,8.0,3,0,Own,Home Improvement,Northeast,2069.02,2
26890EED83DF,23,52700.0,3.9,649,100800.0,24,0.211,8.0,3,0,Own,Debt Consolidation,West,1847.84,2
8B4BA72F7476,44,52200.0,26.7,612,83100.0,60,0.323,7.0,4,0,Own,Home Improvement,Northeast,2059.29,2
8A75DA9B8D11,28,50800.0,8.1,682,67700.0,60,0.127,5.0,0,1,Rent,Debt Consolidation,Midwest,733.42,0
81244CC1E203,38,105800.0,4.9,784,64900.0,36,0.073,2.0,0,0,Mortgage,Education,Midwest,1924.36,0
1DBB0D467EB0,41,64000.0,9.7,621,20100.0,36,0.284,4.0,3,1,Own,Home Improvement,West,0.0,1
3DD149DA5A2C,41,54200.0,0.9,666,29400.0,36,0.324,10.0,1,1,Own,Debt Consolidation,Southeast,2337.0,2
EF73E0FC319F,56,113700.0,2.7,645,112200.0,12,0.176,8.0,0,0,Own,Debt Consolidation,Midwest,1710.54,0
627594C038A5,64,92600.0,23.1,850,184800.0,24,0.112,6.0,3,1,Mortgage,Debt Consolidation,West,1168.01,1
3C512175C496,36,36300.0,,763,29100.0,48,0.074,7.0,1,0,Mortgage,Debt Consolidation,Southeast,1179.2,0
DC297B2CAE5E,28,85700.0,17.4,627,109400.0,60,0.221,6.0,0,0,Rent,Business,West,2516.41,1
C57D09F29506,47,143600.0,6.3,443,60200.0,24,0.163,4.0,1,0,Rent,Home Improvement,Midwest,779.99,2
ECDCEE66CF59,62,143900.0,15.6,723,56800.0,36,0.182,6.0,0,1,Own,Debt Consolidation,West,555.8,0
732A98A3D09D,37,92700.0,11.2,623,89000.0,36,0.251,4.0,3,0,Rent,Business,West,1687.42,1
F777CA39431A,52,67100.0,4.4,477,45500.0,24,0.28,6.0,0,0,Mortgage,Debt Consolidation,Midwest,1539.83,2
0889E063B786,32,63600.0,35.5,616,27500.0,36,0.203,3.0,0,0,Mortgage,Home Improvement,Northeast,1147.42,0
2FE4D553A6C0,42,120700.0,0.0,802,64600.0,36,0.058,7.0,0,0,Mortgage,Education,West,1038.46,0
C1114E2E1A54,28,26000.0,10.7,712,32600.0,12,0.136,3.0,1,0,Own,Education,West,2156.72,1
65A05A4F1025,42,108800.0,14.5,620,33500.0,60,0.204,3.0,1,0,Mortgage,Home Improvement,Southeast,1754.01,0
7BFF748EB401,41,58200.0,12.5,684,122600.0,60,0.34,5.0,3,1,Rent,Debt Consolidation,Midwest,1119.38,2
9BF629BF9193,49,32600.0,6.5,688,54200.0,60,0.258,5.0,4,1,Own,Home Improvement,Southeast,1067.96,2
B226528017C8,63,28300.0,4.9,752,30600.0,36,0.258,8.0,1,1,Mortgage,Debt Consolidation,Southwest,2479.56,0
7C28C16ACCBC,37,21200.0,12.8,698,21400.0,60,0.227,6.0,0,0,Rent,Business,Southwest,0.0,0
50CC46EA0DD7,18,73900.0,4.2,714,62100.0,36,0.221,4.0,1,1,Rent,Home Improvement,Northeast,294.54,1
1A749ABD6EFD,40,156000.0,19.3,606,50400.0,24,0.203,9.0,0,1,Mortgage,Education,Southwest,1944.29,0
D2F0F72A0A85,46,41200.0,11.9,720,51300.0,60,0.301,5.0,0,1,Own,Home Improvement,Midwest,1245.84,1
40D7CD5764A8,44,33900.0,,446,13400.0,60,0.058,6.0,0,1,Mortgage,Debt Consolidation,Midwest,934.58,2
6788A17508A6,40,105300.0,,780,60000.0,60,0.144,4.0,0,0,Mortgage,Debt Consolidation,Northeast,735.21,0
887E020ADAE3,60,57700.0,14.3,624,202900.0,36,0.123,6.0,0,1,Mortgage,Home Improvement,Southeast,1085.64,1
B4538682D645,44,108000.0,20.6,731,75800.0,60,0.262,4.0,0,1,Rent,Education,Midwest,1843.98,0
C7850C904C75,41,31700.0,13.3,673,16400.0,60,0.284,9.0,1,1,Mortgage,Business,Southwest,2048.29,1
506B3AC45A25,33,77600.0,11.7,501,144300.0,60,0.397,3.0,0,0,Rent,Education,Midwest,775.7,2
6AF3CE7933C3,21,147000.0,17.4,537,119800.0,60,0.329,2.0,0,0,Mortgage,Debt Consolidation,Northeast,92.8,2
BAF899720449,46,30400.0,0.0,738,35500.0,24,0.194,9.0,4,1,Mortgage,Business,Northeast,1698.37,1
4AA4BE11F839,45,45400.0,5.7,635,80600.0,36,0.222,6.0,2,1,Rent,Business,Midwest,2222.01,2
2B0A88B954E1,29,44400.0,8.8,570,20400.0,60,0.443,4.0,2,0,Mortgage,Debt Consolidation,West,1259.5,2
45FC49F5BD56,41,81800.0,3.0,708,45900.0,36,0.169,10.0,0,1,Mortgage,Debt Consolidation,Southeast,1382.33,0
B05330B6EAF2,40,108400.0,15.9,713,100000.0,36,0.179,4.0,4,1,Rent,Home Improvement,West,2100.46,1
22F5D01E9C8E,35,37200.0,10.3,634,102300.0,60,0.328,5.0,2,1,Mortgage,Education,Southeast,3429.72,2
86F97A29FC71,32,214000.0,1.0,760,48000.0,36,0.175,7.0,0,0,Rent,Home Improvement,West,1962.4,0
426D98DDC1C9,47,55900.0,0.1,570,11500.0,60,0.204,3.0,3,0,Mortgage,Debt Consolidation,Southeast,611.89,2
E7F6FE6B2754,39,39600.0,10.0,617,59600.0,36,0.248,8.0,1,0,Own,Home Improvement,Northeast,1636.47,2
75C41674F91F,35,118800.0,15.3,609,88900.0,60,0.234,6.0,0,0,Rent,Debt Consolidation,Midwest,929.96,0
DFC0BB50FAF8,32,58500.0,10.8,842,33700.0,60,0.201,3.0,1,1,Rent,Education,Southeast,363.27,0
C7D508A7BB0E,40,44000.0,30.8,566,59300.0,60,0.169,4.0,2,0,Mortgage,Home Improvement,Midwest,2188.25,2
BAA0031FB91E,53,40200.0,8.5,736,56000.0,48,0.273,2.0,2,0,Mortgage,Debt Consolidation,Midwest,2138.94,0
96D3FA6380E4,44,172200.0,5.4,766,150100.0,60,0.294,7.0,2,0,Own,Education,Northeast,2063.0,0
78EA2294DED9,39,31400.0,,636,76000.0,60,0.332,3.0,0,0,Mortgage,Other,Southeast,1403.48,2
2279DE412533,46,100600.0,12.6,625,53500.0,24,0.443,6.0,3,0,Own,Home Improvement,West,1064.73,2
C3FBD058F972,58,34700.0,20.7,837,47200.0,36,0.116,6.0,0,1,Rent,Business,Northeast,1921.51,0
5FD9F47897B0,48,38500.0,21.5,657,32300.0,36,0.069,9.0,2,0,Mortgage,Business,Northeast,2236.3,1
3BAE728BC9F5,45,51800.0,7.2,719,70400.0,48,0.151,3.0,0,0,Mortgage,Home Improvement,Southwest,1627.23,1
E147BFCC10C8,50,70000.0,5.3,727,48500.0,60,0.198,6.0,1,0,Rent,Debt Consolidation,Northeast,1681.79,0
FA18185FFA36,40,21900.0,15.9,612,87000.0,36,0.224,3.0,0,1,Rent,Debt Consolidation,Southeast,1983.39,2
8CD48961638A,44,40200.0,3.5,568,46500.0,60,0.352,5.0,0,0,Rent,Debt Consolidation,Southeast,2126.95,2
0C11BF732E9D,36,95400.0,6.3,586,44600.0,60,0.283,4.0,10,1,Own,Debt Consolidation,Southwest,754.35,2
115A7DFCA98B,23,95200.0,0.0,528,43200.0,36,0.318,2.0,0,0,Rent,Education,Northeast,1817.96,2
2C925FA0EFEC,46,46200.0,8.8,751,38600.0,60,0.187,6.0,0,1,Mortgage,Education,Midwest,1265.77,0
720A19F55F7E,46,28400.0,21.8,502,45700.0,36,0.148,,5,1,Own,Education,Southeast,1759.4,2
C4149038CB1E,39,61000.0,10.3,679,111700.0,60,0.131,4.0,0,0,Mortgage,Business,Northeast,0.0,2
7974D96FB926,54,85700.0,0.0,777,80500.0,24,0.286,5.0,1,0,Mortgage,Other,Midwest,535.5,0
725DEB25B6AE,33,59900.0,26.6,433,61900.0,12,0.114,3.0,0,1,Mortgage,Debt Consolidation,Southwest,1309.14,2
3286B615997C,21,117400.0,4.8,546,55600.0,48,0.163,3.0,1,0,Mortgage,Education,West,3166.73,2
8A7E8E4821BC,34,46700.0,10.4,580,32000.0,24,0.294,7.0,2,0,Rent,Business,Midwest,2324.2,2
989F588DBB46,24,26200.0,12.7,740,15400.0,60,0.186,,11,1,Own,Debt Consolidation,Midwest,1310.7,2
01CDFAA9F35D,46,39100.0,16.9,746,71100.0,24,0.217,6.0,0,0,Own,Home Improvement,Northeast,525.46,0
03676C22BEB9,33,54200.0,13.8,621,42400.0,36,0.059,10.0,0,1,Mortgage,Education,Northeast,731.82,0
F3BE2E4888A3,54,36800.0,8.9,770,67000.0,36,0.244,9.0,3,0,Own,Debt Consolidation,Northeast,950.36,1
410D1959F7C4,54,40700.0,9.9,668,45400.0,36,0.098,8.0,1,0,Mortgage,Education,West,2429.61,1
C363C007508E,31,91900.0,4.4,688,31700.0,60,0.248,4.0,4,0,Mortgage,Education,Southwest,2039.77,1
8BE2126A33F8,32,34700.0,1.7,669,34700.0,60,0.282,6.0,1,0,Mortgage,Home Improvement,Southwest,1023.77,1
BB44FA47D07E,48,26000.0,,754,93300.0,60,0.451,4.0,0,0,Own,Home Improvement,West,1232.93,2
17886A58395F,54,84600.0,22.4,729,112800.0,36,0.135,9.0,1,1,Rent,Home Improvement,West,983.77,0
C042E92DE186,18,77300.0,1.5,684,31000.0,60,0.32,3.0,2,0,Rent,Debt Consolidation,Southeast,2513.05,2
F09FD57F03E1,45,30600.0,0.0,514,23300.0,60,0.12,5.0,0,0,Rent,Education,Southeast,2679.03,2
5D2812A30CD8,18,79900.0,11.4,742,96700.0,24,0.277,5.0,1,1,Rent,Home Improvement,Southwest,2358.67,0
CC409B533C8B,35,29100.0,18.2,748,38300.0,36,0.208,5.0,2,0,Rent,Home Improvement,Northeast,995.65,0
BC5F40447EE5,55,36400.0,4.6,679,95100.0,36,0.088,5.0,6,0,Mortgage,Debt Consolidation,Southwest,1427.27,2
E03632E70246,75,29500.0,2.2,778,50600.0,36,0.229,8.0,4,0,Own,Education,Midwest,2363.47,2
19C73419E66C,39,42100.0,12.9,724,11200.0,36,0.201,4.0,2,1,Rent,Home Improvement,Southeast,1830.36,0
50DABCF3A015,27,73900.0,11.3,679,28400.0,24,0.26,7.0,1,0,Rent,Home Improvement,Midwest,1553.45,0
7822A6CB9013,36,62800.0,22.1,748,33500.0,48,0.324,4.0,3,1,Rent,Debt Consolidation,Northeast,1440.43,1
1724A4DD8B73,43,34600.0,19.6,596,72100.0,36,0.213,2.0,0,0,Mortgage,Education,Southwest,1634.13,2
1C0283B85E36,34,60100.0,0.0,699,173300.0,60,0.169,5.0,2,0,Rent,Debt Consolidation,Southeast,370.77,1
49867FED5C12,31,66800.0,1.7,715,80200.0,36,0.101,2.0,0,1,Mortgage,Business,Midwest,1067.95,0
00F34CB26090,37,91600.0,0.0,793,37900.0,48,0.153,5.0,0,1,Mortgage,Education,Southeast,176.25,0
8315DE986A47,47,66000.0,,617,161000.0,60,0.183,7.0,0,0,Rent,Home Improvement,Midwest,1392.45,2
71CF8AF6AF13,40,81300.0,3.9,587,57100.0,60,0.318,7.0,2,0,Own,Business,Midwest,1651.68,1
608EC9740788,31,56100.0,25.9,744,72200.0,36,0.229,5.0,0,1,Own,Debt Consolidation,Midwest,788.64,0
E0EAE9668EBB,34,34600.0,,643,163000.0,60,0.158,4.0,2,1,Mortgage,Business,Northeast,2079.14,2
C0F19D647670,37,59200.0,7.3,572,47100.0,60,0.284,7.0,6,0,Rent,Other,Southeast,950.41,2
31C7F84C1728,30,105700.0,4.4,703,48100.0,36,0.13,2.0,0,1,Rent,Business,Southwest,1363.39,0
8FDD4ABB8CFE,34,108800.0,10.7,850,167400.0,60,0.224,4.0,0,0,Mortgage,Home Improvement,Northeast,1785.01,0
9FF0C13CAE06,50,15000.0,20.8,724,19500.0,48,0.092,6.0,0,0,Rent,Other,Southwest,0.0,0
778415083570,39,76600.0,0.0,568,31000.0,48,0.105,3.0,0,0,Rent,Business,Northeast,598.73,2
6A4826038B18,21,41300.0,18.9,613,105600.0,48,0.192,3.0,0,0,Own,Home Improvement,Southwest,1738.37,2
F507042DFB57,54,67500.0,0.0,589,64400.0,36,0.074,3.0,1,1,Own,Home Improvement,West,1706.7,0
AD7376A6C036,47,25600.0,7.6,576,48000.0,60,0.143,6.0,2,1,Mortgage,Debt Consolidation,Southeast,1621.53,2
2DD1FFDBA024,25,42800.0,1.3,676,81800.0,36,0.164,8.0,3,0,Rent,Education,Northeast,2377.6,2
F43451F19B4A,38,22400.0,1.7,619,147100.0,24,0.149,5.0,0,1,Rent,Business,Midwest,1056.7,2
885CAAACB79A,32,42700.0,0.0,822,74200.0,36,0.213,3.0,0,0,Rent,Business,Southeast,2905.39,1
D89497E05914,50,75700.0,13.1,622,110800.0,36,0.321,3.0,3,0,Rent,Debt Consolidation,West,1728.14,2
64D81120ABB3,38,69200.0,6.4,718,21600.0,60,0.32,7.0,3,1,Rent,Business,West,1209.03,2
CE052C5C35BA,41,176400.0,14.3,707,205900.0,60,0.126,6.0,0,0,Rent,Debt Consolidation,Northeast,1906.81,0
A7AEA546B070,40,40800.0,15.3,769,121400.0,36,0.346,1.0,1,0,Mortgage,Debt Consolidation,Midwest,2864.53,2
99D13686E308,24,33400.0,,628,22400.0,24,0.432,8.0,0,1,Mortgage,Home Improvement,Midwest,578.69,1
9ED45B09DAD7,59,116100.0,15.2,563,68300.0,60,0.303,4.0,1,0,Mortgage,Debt Consolidation,West,2251.24,2
E854594CE49C,50,21100.0,10.6,629,49400.0,60,0.226,9.0,1,0,Mortgage,Education,Midwest,2664.75,2
7AAE417FC188,33,60200.0,6.2,735,117000.0,36,0.188,4.0,1,0,Rent,Debt Consolidation,Midwest,1079.06,1
5BC7618DC153,44,71400.0,17.3,657,21400.0,60,0.147,5.0,0,1,Own,Other,Northeast,1718.88,0
0E7DA0419DA4,54,15200.0,21.8,622,28000.0,36,0.245,,0,1,Rent,Business,Southwest,1041.61,2
05227FFF629C,43,29700.0,20.1,766,23000.0,48,0.199,4.0,0,1,Mortgage,Education,Midwest,1600.19,0
C6242E24DFA3,61,25600.0,0.0,717,9000.0,36,0.057,2.0,0,0,Mortgage,Business,Southwest,2131.79,1
12AEBE531BDF,75,85700.0,10.5,459,92100.0,36,0.159,8.0,0,1,Rent,Business,Southwest,1193.05,2
BF79395A2FD5,40,38000.0,20.4,613,38900.0,36,0.228,4.0,0,0,Mortgage,Home Improvement,Northeast,1857.92,1
835D7434CB04,35,46900.0,0.2,808,76400.0,36,0.35,2.0,2,0,Mortgage,Business,Midwest,3160.67,2
3FBB11D30523,30,22300.0,9.2,693,25500.0,36,0.447,4.0,3,0,Own,Other,Midwest,2286.56,2
4BAB7F405075,18,34700.0,4.0,698,66600.0,60,0.199,3.0,0,0,Rent,Education,Northeast,989.49,1
7447D25DB45F,57,35100.0,12.1,531,25300.0,36,0.213,4.0,1,0,Own,Business,Northeast,274.07,2
563AC4ED0B99,38,48100.0,33.4,743,24700.0,60,0.251,6.0,0,1,Own,Debt Consolidation,Northeast,1601.89,0
EA29B52F856C,53,45800.0,9.9,704,55300.0,60,0.497,6.0,0,1,Own,Home Improvement,Southwest,1587.41,2
C24F06F38F46,55,121600.0,8.7,664,58300.0,60,0.139,5.0,1,0,Own,Debt Consolidation,West,1995.4,0
4BE780155EB3,29,79300.0,27.8,619,31600.0,48,0.103,6.0,3,0,Own,Debt Consolidation,West,2156.34,1
D25C21D0C93F,31,20400.0,,720,29000.0,48,0.176,7.0,1,1,Own,Business,Midwest,0.0,0
D60E233EE12C,63,94800.0,5.0,593,29600.0,12,0.265,6.0,2,1,Own,Other,West,543.44,0
